Date,Close,Volume,Adj Close
2016-08-19,109.36000061035156,25368100,103.68793487548828
2016-08-22,108.51000213623047,25820200,102.88201904296875
2016-08-23,108.8499984741211,21257700,103.20437622070312
2016-08-24,108.02999877929688,23675100,102.42691040039062
2016-08-25,107.56999969482422,25086200,101.99078369140625
2016-08-26,106.94000244140625,27766300,101.3934326171875
2016-08-29,106.81999969482422,24970300,101.27967071533203
2016-08-30,106.0,24863900,100.50221252441406
2016-08-31,106.0999984741211,29662400,100.5970230102539
2016-09-01,106.7300033569336,26701500,101.19434356689453
2016-09-02,107.7300033569336,26802500,102.1424789428711
2016-09-06,107.69999694824219,26880400,102.11402893066406
2016-09-07,108.36000061035156,42364300,102.73979187011719
2016-09-08,105.5199966430664,53002000,100.04710388183594
2016-09-09,103.12999725341797,46557000,97.78105926513672
2016-09-12,105.44000244140625,45292800,99.97125244140625
2016-09-13,107.94999694824219,62176200,102.35105895996094
2016-09-14,111.7699966430664,110888700,105.97293853759766
2016-09-15,115.56999969482422,89983600,109.57585144042969
2016-09-16,114.91999816894531,79886900,108.95956420898438
2016-09-19,113.58000183105469,47023000,107.68905639648438
2016-09-20,113.56999969482422,34514300,107.67958068847656
2016-09-21,113.55000305175781,36003200,107.66061401367188
2016-09-22,114.62000274658203,31074000,108.67513275146484
2016-09-23,112.70999908447266,52481200,106.86417388916016
2016-09-26,112.87999725341797,29869400,107.0253677368164
2016-09-27,113.08999633789062,24607400,107.22447967529297
2016-09-28,113.94999694824219,29641100,108.03986358642578
2016-09-29,112.18000030517578,35887000,106.36168670654297
2016-09-30,113.05000305175781,36379100,107.18655395507812
2016-10-03,112.5199966430664,21701800,106.68403625488281
2016-10-04,113.0,29736800,107.1391372680664
2016-10-05,113.05000305175781,21453100,107.18655395507812
2016-10-06,113.88999938964844,28779300,107.98298645019531
2016-10-07,114.05999755859375,24358400,108.14415740966797
2016-10-10,116.05000305175781,36236000,110.03095245361328
2016-10-11,116.30000305175781,64041000,110.26797485351562
2016-10-12,117.33999633789062,37586800,111.25403594970703
2016-10-13,116.9800033569336,35192400,110.9127197265625
2016-10-14,117.62999725341797,35652200,111.52898406982422
2016-10-17,117.55000305175781,23624900,111.45313262939453
2016-10-18,117.47000122070312,24553500,111.37730407714844
2016-10-19,117.12000274658203,20034600,111.04544830322266
2016-10-20,117.05999755859375,24125800,110.98857879638672
2016-10-21,116.5999984741211,23192700,110.55242156982422
2016-10-24,117.6500015258789,23538700,111.5479507446289
2016-10-25,118.25,48129000,112.11682891845703
2016-10-26,115.58999633789062,66134200,109.59480285644531
2016-10-27,114.4800033569336,34562000,108.54236602783203
2016-10-28,113.72000122070312,37861700,107.82178497314453
2016-10-31,113.54000091552734,26419400,107.651123046875
2016-11-01,111.48999786376953,43825800,105.70744323730469
2016-11-02,111.58999633789062,28331700,105.80226135253906
2016-11-03,109.83000183105469,26932600,104.66822052001953
2016-11-04,108.83999633789062,30837000,103.72472381591797
2016-11-07,110.41000366210938,32560000,105.22093200683594
2016-11-08,111.05999755859375,24254200,105.84037780761719
2016-11-09,110.87999725341797,59176400,105.66886138916016
2016-11-10,107.79000091552734,57134500,102.72408294677734
2016-11-11,108.43000030517578,34143900,103.3340072631836
2016-11-14,105.70999908447266,51175500,100.74183654785156
2016-11-15,107.11000061035156,32264500,102.0760498046875
2016-11-16,109.98999786376953,58840500,104.82067108154297
2016-11-17,109.94999694824219,27632000,104.78254699707031
2016-11-18,110.05999755859375,28428900,104.88740539550781
2016-11-21,111.7300033569336,29264600,106.47891235351562
2016-11-22,111.80000305175781,25965500,106.54560852050781
2016-11-23,111.2300033569336,27426400,106.00240325927734
2016-11-25,111.79000091552734,11475900,106.53608703613281
2016-11-28,111.56999969482422,27194000,106.326416015625
2016-11-29,111.45999908447266,28528800,106.22160339355469
2016-11-30,110.5199966430664,36162300,105.32576751708984
2016-12-01,109.48999786376953,37086900,104.34417724609375
2016-12-02,109.9000015258789,26528000,104.73490142822266
2016-12-05,109.11000061035156,34324500,103.98204803466797
2016-12-06,109.94999694824219,26195500,104.78254699707031
2016-12-07,111.02999877929688,29998700,105.81182098388672
2016-12-08,112.12000274658203,27068300,106.85057830810547
2016-12-09,113.94999694824219,34402600,108.59456634521484
2016-12-12,113.30000305175781,26374400,107.9751205444336
2016-12-13,115.19000244140625,43733800,109.77630615234375
2016-12-14,115.19000244140625,34031800,109.77630615234375
2016-12-15,115.81999969482422,46524500,110.37667846679688
2016-12-16,115.97000122070312,44351100,110.5196304321289
2016-12-19,116.63999938964844,27779400,111.15814971923828
2016-12-20,116.94999694824219,21425000,111.45357513427734
2016-12-21,117.05999755859375,23783200,111.55841064453125
2016-12-22,116.29000091552734,26085900,110.82459259033203
2016-12-23,116.5199966430664,14249500,111.04377746582031
2016-12-27,117.26000213623047,18296900,111.7490005493164
2016-12-28,116.76000213623047,20905900,111.27250671386719
2016-12-29,116.7300033569336,15039500,111.2439193725586
2016-12-30,115.81999969482422,30586300,110.37667846679688
2017-01-03,116.1500015258789,28781900,110.69115447998047
2017-01-04,116.0199966430664,21118100,110.56727600097656
2017-01-05,116.61000061035156,22193600,111.12956237792969
2017-01-06,117.91000366210938,31751900,112.36846923828125
2017-01-09,118.98999786376953,33561900,113.39769744873047
2017-01-10,119.11000061035156,24462100,113.51206970214844
2017-01-11,119.75,27588600,114.12198638916016
2017-01-12,119.25,27086200,113.64545440673828
2017-01-13,119.04000091552734,26111900,113.44534301757812
2017-01-17,120.0,34439800,114.36023712158203
2017-01-18,119.98999786376953,23713000,114.35069274902344
2017-01-19,119.77999877929688,25597300,114.15055847167969
2017-01-20,120.0,32597900,114.36023712158203
2017-01-23,120.08000183105469,22050200,114.43647766113281
2017-01-24,119.97000122070312,23211000,114.33164978027344
2017-01-25,121.87999725341797,32377600,116.1518783569336
2017-01-26,121.94000244140625,26337600,116.20904541015625
2017-01-27,121.94999694824219,20562900,116.21858215332031
2017-01-30,121.62999725341797,30377500,115.91360473632812
2017-01-31,121.3499984741211,49201000,115.64677429199219
2017-02-01,128.75,111985000,122.69898986816406
2017-02-02,128.52999877929688,33710400,122.48934173583984
2017-02-03,129.0800018310547,24507300,123.01349639892578
2017-02-06,130.2899932861328,26845900,124.1666259765625
2017-02-07,131.52999877929688,38183800,125.34832763671875
2017-02-08,132.0399932861328,23004100,125.83436584472656
2017-02-09,132.4199981689453,28349900,126.74364471435547
2017-02-10,132.1199951171875,20065500,126.45648956298828
2017-02-13,133.2899932861328,23035400,127.57633972167969
2017-02-14,135.02000427246094,33226200,129.23219299316406
2017-02-15,135.50999450683594,35623100,129.70118713378906
2017-02-16,135.35000610351562,22584600,129.5480499267578
2017-02-17,135.72000122070312,22198200,129.90220642089844
2017-02-21,136.6999969482422,24507200,130.8402099609375
2017-02-22,137.11000061035156,20836900,131.23260498046875
2017-02-23,136.52999877929688,20788200,130.67745971679688
2017-02-24,136.66000366210938,21776600,130.8019256591797
2017-02-27,136.92999267578125,20257400,131.06033325195312
2017-02-28,136.99000549316406,23482900,131.11778259277344
2017-03-01,139.7899932861328,36414600,133.79769897460938
2017-03-02,138.9600067138672,26211000,133.00331115722656
2017-03-03,139.77999877929688,21108100,133.78814697265625
2017-03-06,139.33999633789062,21750000,133.36700439453125
2017-03-07,139.52000427246094,17446300,133.539306640625
2017-03-08,139.0,18707200,133.0415802001953
2017-03-09,138.67999267578125,22155900,132.73529052734375
2017-03-10,139.13999938964844,19612800,133.17559814453125
2017-03-13,139.1999969482422,17421700,133.23300170898438
2017-03-14,138.99000549316406,15309100,133.0320281982422
2017-03-15,140.4600067138672,25691800,134.43902587890625
2017-03-16,140.69000244140625,19232000,134.6591339111328
2017-03-17,139.99000549316406,43885000,133.98916625976562
2017-03-20,141.4600067138672,21542000,135.39614868164062
2017-03-21,139.83999633789062,39529900,133.8455810546875
2017-03-22,141.4199981689453,25860200,135.3578643798828
2017-03-23,140.9199981689453,20346300,134.87925720214844
2017-03-24,140.63999938964844,22395600,134.6112823486328
2017-03-27,140.8800048828125,23575100,134.8410186767578
2017-03-28,143.8000030517578,33374800,137.63584899902344
2017-03-29,144.1199951171875,29190000,137.9420928955078
2017-03-30,143.92999267578125,21207300,137.76023864746094
2017-03-31,143.66000366210938,19661700,137.50184631347656
2017-04-03,143.6999969482422,19985700,137.54014587402344
2017-04-04,144.77000427246094,19891400,138.5642547607422
2017-04-05,144.02000427246094,27717900,137.8463897705078
2017-04-06,143.66000366210938,21149000,137.50184631347656
2017-04-07,143.33999633789062,16672200,137.195556640625
2017-04-10,143.1699981689453,18933400,137.0328369140625
2017-04-11,141.6300048828125,30379400,135.55886840820312
2017-04-12,141.8000030517578,20350000,135.72154235839844
2017-04-13,141.0500030517578,17822900,135.00372314453125
2017-04-17,141.8300018310547,16582100,135.75027465820312
2017-04-18,141.1999969482422,14697500,135.14730834960938
2017-04-19,140.67999267578125,17328400,134.64956665039062
2017-04-20,142.44000244140625,23319600,136.33413696289062
2017-04-21,142.27000427246094,17320900,136.1714324951172
2017-04-24,143.63999938964844,17134300,137.48269653320312
2017-04-25,144.52999877929688,18871500,138.3345489501953
2017-04-26,143.67999267578125,20041200,137.52099609375
2017-04-27,143.7899932861328,14246300,137.62625122070312
2017-04-28,143.64999389648438,20860400,137.4922637939453
2017-05-01,146.5800018310547,33602900,140.2966766357422
2017-05-02,147.50999450683594,45352200,141.18678283691406
2017-05-03,147.05999755859375,45697000,140.75611877441406
2017-05-04,146.52999877929688,23371900,140.24879455566406
2017-05-05,148.9600067138672,27327700,142.5746307373047
2017-05-08,153.00999450683594,48752400,146.4510498046875
2017-05-09,153.99000549316406,39130400,147.3890380859375
2017-05-10,153.25999450683594,25805700,146.6903076171875
2017-05-11,153.9499969482422,27255100,147.95892333984375
2017-05-12,156.10000610351562,32527000,150.0252685546875
2017-05-15,155.6999969482422,26009700,149.64085388183594
2017-05-16,155.47000122070312,20048500,149.41976928710938
2017-05-17,150.25,50767700,144.40293884277344
2017-05-18,152.5399932861328,33568200,146.60379028320312
2017-05-19,153.05999755859375,26960800,147.10354614257812
2017-05-22,153.99000549316406,22966400,147.99737548828125
2017-05-23,153.8000030517578,19918900,147.8147735595703
2017-05-24,153.33999633789062,19178000,147.3726806640625
2017-05-25,153.8699951171875,19235600,147.88201904296875
2017-05-26,153.61000061035156,21927600,147.6322021484375
2017-05-30,153.6699981689453,20126900,147.68984985351562
2017-05-31,152.75999450683594,24451200,146.81524658203125
2017-06-01,153.17999267578125,16404100,147.21890258789062
2017-06-02,155.4499969482422,27770700,149.40057373046875
2017-06-05,153.92999267578125,25331700,147.93971252441406
2017-06-06,154.4499969482422,26624900,148.43948364257812
2017-06-07,155.3699951171875,21069600,149.32369995117188
2017-06-08,154.99000549316406,21250800,148.95848083496094
2017-06-09,148.97999572753906,64882700,143.18234252929688
2017-06-12,145.4199981689453,72307300,139.7609100341797
2017-06-13,146.58999633789062,34165400,140.8853759765625
2017-06-14,145.16000366210938,31531200,139.51101684570312
2017-06-15,144.2899932861328,32165400,138.67483520507812
2017-06-16,142.27000427246094,50361100,136.73348999023438
2017-06-19,146.33999633789062,32541400,140.64508056640625
2017-06-20,145.00999450683594,24900100,139.36685180664062
2017-06-21,145.8699951171875,21265800,140.19337463378906
2017-06-22,145.6300048828125,19106300,139.96275329589844
2017-06-23,146.27999877929688,35439400,140.58741760253906
2017-06-26,145.82000732421875,25692400,140.14532470703125
2017-06-27,143.72999572753906,24761900,138.1366424560547
2017-06-28,145.8300018310547,22082400,140.1549530029297
2017-06-29,143.67999267578125,31499400,138.08860778808594
2017-06-30,144.02000427246094,23024100,138.41537475585938
2017-07-03,143.5,14277800,137.91558837890625
2017-07-05,144.08999633789062,21569600,138.48265075683594
2017-07-06,142.72999572753906,24128800,137.1755828857422
2017-07-07,144.17999267578125,19201700,138.56915283203125
2017-07-10,145.05999755859375,21090600,139.4148712158203
2017-07-11,145.52999877929688,19781800,139.86660766601562
2017-07-12,145.74000549316406,24884500,140.0684356689453
2017-07-13,147.77000427246094,25199400,142.01947021484375
2017-07-14,149.0399932861328,20132100,143.24002075195312
2017-07-17,149.55999755859375,23793500,143.73976135253906
2017-07-18,150.0800018310547,17868800,144.2395477294922
2017-07-19,151.02000427246094,20923000,145.14295959472656
2017-07-20,150.33999633789062,17243700,144.48941040039062
2017-07-21,150.27000427246094,26252600,144.42213439941406
2017-07-24,152.08999633789062,21493200,146.1713409423828
2017-07-25,152.74000549316406,18853900,146.7960205078125
2017-07-26,153.4600067138672,15781000,147.48802185058594
2017-07-27,150.55999755859375,32476300,144.70086669921875
2017-07-28,149.5,17213700,143.68211364746094
2017-07-31,148.72999572753906,19845900,142.94207763671875
2017-08-01,150.0500030517578,35368600,144.21072387695312
2017-08-02,157.13999938964844,69936800,151.02479553222656
2017-08-03,155.57000732421875,27097300,149.51589965820312
2017-08-04,156.38999938964844,20559900,150.30398559570312
2017-08-07,158.80999755859375,21870300,152.62982177734375
2017-08-08,160.0800018310547,36205900,153.8503875732422
2017-08-09,161.05999755859375,26131500,154.792236328125
2017-08-10,155.32000732421875,40804300,149.86183166503906
2017-08-11,157.47999572753906,26257100,151.94593811035156
2017-08-14,159.85000610351562,22122700,154.23263549804688
2017-08-15,161.60000610351562,29465500,155.92112731933594
2017-08-16,160.9499969482422,27671600,155.2939910888672
2017-08-17,157.86000061035156,27940600,152.31256103515625
2017-08-18,157.5,27428100,151.96524047851562
2017-08-21,157.2100067138672,26368500,151.6854248046875
2017-08-22,159.77999877929688,21604600,154.1651153564453
2017-08-23,159.97999572753906,19399100,154.35806274414062
2017-08-24,159.27000427246094,19818900,153.6730194091797
2017-08-25,159.86000061035156,25480100,154.24229431152344
2017-08-28,161.47000122070312,25966000,155.79571533203125
2017-08-29,162.91000366210938,29516900,157.1851043701172
2017-08-30,163.35000610351562,27269600,157.6096649169922
2017-08-31,164.0,26785100,158.23678588867188
2017-09-01,164.0500030517578,16591100,158.28506469726562
2017-09-05,162.0800018310547,29468500,156.38427734375
2017-09-06,161.91000366210938,21651700,156.22021484375
2017-09-07,161.25999450683594,21928500,155.5930938720703
2017-09-08,158.6300048828125,28611500,153.05552673339844
2017-09-11,161.5,31580800,155.8246612548828
2017-09-12,160.86000061035156,71714000,155.20716857910156
2017-09-13,159.64999389648438,44907400,154.0396728515625
2017-09-14,158.27999877929688,23760700,152.71780395507812
2017-09-15,159.8800048828125,49114600,154.2615966796875
2017-09-18,158.6699981689453,28269400,153.0941162109375
2017-09-19,158.72999572753906,20810600,153.1519775390625
2017-09-20,156.07000732421875,52951400,150.58547973632812
2017-09-21,153.38999938964844,37511700,147.99964904785156
2017-09-22,151.88999938964844,46645400,146.55235290527344
2017-09-25,150.5500030517578,44387300,145.25946044921875
2017-09-26,153.13999938964844,36660000,147.7584228515625
2017-09-27,154.22999572753906,25504200,148.81011962890625
2017-09-28,153.27999877929688,22005500,147.89352416992188
2017-09-29,154.1199951171875,26299800,148.7039794921875
2017-10-02,153.80999755859375,18698800,148.40489196777344
2017-10-03,154.47999572753906,16230300,149.05136108398438
2017-10-04,153.47999572753906,20163800,148.0865020751953
2017-10-05,155.38999938964844,21283800,149.9293670654297
2017-10-06,155.3000030517578,17407600,149.84251403808594
2017-10-09,155.83999633789062,16262900,150.36354064941406
2017-10-10,155.89999389648438,15617000,150.4214324951172
2017-10-11,156.5500030517578,16905600,151.04861450195312
2017-10-12,156.0,16125100,150.51795959472656
2017-10-13,156.99000549316406,16394200,151.47315979003906
2017-10-16,159.8800048828125,24121500,154.2615966796875
2017-10-17,160.47000122070312,18997300,154.8308563232422
2017-10-18,159.75999450683594,16374200,154.14581298828125
2017-10-19,155.97999572753906,42584200,150.49862670898438
2017-10-20,156.25,23974100,150.75914001464844
2017-10-23,156.1699981689453,21984300,150.68197631835938
2017-10-24,157.10000610351562,17757200,151.5792694091797
2017-10-25,156.41000366210938,21207100,150.9135284423828
2017-10-26,157.41000366210938,17000500,151.87835693359375
2017-10-27,163.0500030517578,44454200,157.32015991210938
2017-10-30,166.72000122070312,44700800,160.86123657226562
2017-10-31,169.0399932861328,36046800,163.09967041015625
2017-11-01,166.88999938964844,33637800,161.02525329589844
2017-11-02,168.11000061035156,41393400,162.20237731933594
2017-11-03,172.5,59398600,166.43809509277344
2017-11-06,174.25,35026300,168.12660217285156
2017-11-07,174.80999755859375,24361500,168.66690063476562
2017-11-08,176.24000549316406,24409500,170.04669189453125
2017-11-09,175.8800048828125,29482600,169.69935607910156
2017-11-10,174.6699981689453,25145500,169.13768005371094
2017-11-13,173.97000122070312,16982100,168.45986938476562
2017-11-14,171.33999633789062,24782500,165.9131317138672
2017-11-15,169.0800018310547,29158100,163.72471618652344
2017-11-16,171.10000610351562,23637500,165.68077087402344
2017-11-17,170.14999389648438,21899500,164.76084899902344
2017-11-20,169.97999572753906,16262400,164.59625244140625
2017-11-21,173.13999938964844,25131300,167.65615844726562
2017-11-22,174.9600067138672,25588900,169.4185028076172
2017-11-24,174.97000122070312,14026700,169.42819213867188
2017-11-27,174.08999633789062,20716800,168.57606506347656
2017-11-28,173.07000732421875,26428800,167.58837890625
2017-11-29,169.47999572753906,41666400,164.11212158203125
2017-11-30,171.85000610351562,41527200,166.40701293945312
2017-12-01,171.0500030517578,39759300,165.63233947753906
2017-12-04,169.8000030517578,32542400,164.4219207763672
2017-12-05,169.63999938964844,27350200,164.26698303222656
2017-12-06,169.00999450683594,28560000,163.65696716308594
2017-12-07,169.32000732421875,25673300,163.95716857910156
2017-12-08,169.3699951171875,23355200,164.0055389404297
2017-12-11,172.6699981689453,35273800,167.20103454589844
2017-12-12,171.6999969482422,19409200,166.26174926757812
2017-12-13,172.27000427246094,23818400,166.81370544433594
2017-12-14,172.22000122070312,20476500,166.76528930664062
2017-12-15,173.97000122070312,40169300,168.45986938476562
2017-12-18,176.4199981689453,29421100,170.832275390625
2017-12-19,174.5399932861328,27436400,169.01177978515625
2017-12-20,174.35000610351562,23475600,168.82781982421875
2017-12-21,175.00999450683594,20949900,169.4669189453125
2017-12-22,175.00999450683594,16349400,169.4669189453125
2017-12-26,170.57000732421875,33185500,165.16757202148438
2017-12-27,170.60000610351562,21498200,165.19662475585938
2017-12-28,171.0800018310547,16480200,165.66140747070312
2017-12-29,169.22999572753906,25999900,163.8699951171875
2018-01-02,172.25999450683594,25555900,166.80401611328125
2018-01-03,172.22999572753906,29517900,166.77496337890625
2018-01-04,173.02999877929688,22434600,167.54962158203125
2018-01-05,175.0,23660000,169.45721435546875
2018-01-08,174.35000610351562,20567800,168.82781982421875
2018-01-09,174.3300018310547,21584000,168.80845642089844
2018-01-10,174.2899932861328,23959900,168.76971435546875
2018-01-11,175.27999877929688,18667700,169.72837829589844
2018-01-12,177.08999633789062,25418100,171.48106384277344
2018-01-16,176.19000244140625,29565900,170.60955810546875
2018-01-17,179.10000610351562,34386800,173.42739868164062
2018-01-18,179.25999450683594,31193400,173.5823211669922
2018-01-19,178.4600067138672,32425100,172.8076629638672
2018-01-22,177.0,27108600,171.3939208984375
2018-01-23,177.0399932861328,32689100,171.43263244628906
2018-01-24,174.22000122070312,51105100,168.7019500732422
2018-01-25,171.11000061035156,41529000,165.69044494628906
2018-01-26,171.50999450683594,39143000,166.0777587890625
