Date,compoundFT,compoundNYTimes,compoundBS,Close,Volume,Adj Close,RSI,MACD,Predicted Adj Close
2016-02-12,0.16388333333333333,0.06924999999999996,0.1250375,93.98999786376952,40351400.0,88.09857177734375,54.79328793337732,-0.7221404441216919,88.71954536437988
2016-02-13,0.2674584650307228,0.021549999999999986,0.8627,94.65249824523924,42528025.0,88.71954536437988,43.69178765876248,-0.6776841987656468,89.34051895141602
2016-02-14,0.7261,0.4502,0.1043,95.31499862670898,44704650.0,89.34051895141602,41.59060564663549,-0.5873782151209639,89.96149253845215
2016-02-15,0.10928333333333333,0.22526666666666664,0.13465,95.97749900817871,46881275.0,89.96149253845215,39.07075370779227,-0.46207867496542576,90.58246612548828
2016-02-16,0.33636,0.27375000000000005,0.4224,96.63999938964844,49057900.0,90.58246612548828,36.00609030104369,-0.3106901084382656,91.96971130371094
2016-02-17,0.3568125,0.31906923076923077,0.18549285714285713,98.12000274658205,44863200.0,91.96971130371094,42.90818483015186,-0.08113291882285978,90.22628784179688
2016-02-18,0.24203636363636363,0.36714375,0.16105882352941175,96.26000213623048,39021000.0,90.22628784179688,34.95473082033297,-0.0357833811368522,90.02007293701172
2016-02-19,0.16588571428571428,0.13622352941176472,-0.0799625,96.04000091552734,35374200.0,90.02007293701172,37.660917060445236,-0.01590056791960137,90.2825190226237
2016-02-20,0.2674584650307228,0.2471375,0.16910000000000003,96.31999969482422,35009733.333333336,90.2825190226237,45.62934594287285,0.02030608500186304,90.54496510823567
2016-02-21,0.2674584650307228,-0.010100000000000003,0.19069999999999998,96.59999847412108,34645266.666666664,90.54496510823567,45.41042212569067,0.06891944926191229,90.80741119384766
2016-02-22,0.3866,0.1525,0.3088181818181818,96.87999725341795,34280800.0,90.80741119384766,45.18972818454334,0.1267281726962466,88.75467681884766
2016-02-23,0.2820857142857143,0.19604666666666665,0.17053000000000001,94.69000244140624,31942600.0,88.75467681884766,38.591172148069234,0.009806228214529256,90.07630920410156
2016-02-24,0.3494888888888889,0.32741818181818183,0.2328,96.0999984741211,36255700.0,90.07630920410156,37.49287389516779,0.021754457637143787,90.6949462890625
2016-02-25,0.1986111111111111,0.1714923076923077,0.2326846153846154,96.76000213623048,27582700.0,90.6949462890625,35.51351524016205,0.07943934292912047,90.8355484008789
2016-02-26,0.2713529411764706,-0.034940000000000006,0.40135454545454546,96.91000366210938,28991100.0,90.8355484008789,30.456010459457175,0.13476935724510497,90.76681264241536
2016-02-27,0.024800000000000003,0.16235,0.3224666666666667,96.836669921875,31066166.666666668,90.76681264241536,37.57673705575368,0.1711616933395419,90.69807688395183
2016-02-28,0.63605,0.2501285714285714,0.5679,96.76333618164061,33141233.333333332,90.69807688395183,42.49443295048614,0.19229960812837987,90.62934112548828
2016-02-29,0.2521,0.34258,0.16067499999999998,96.69000244140624,35216300.0,90.62934112548828,46.5476331980186,0.20124246234436782,94.22864532470705
2016-03-01,-0.2516111111111111,0.18574,0.10792000000000002,100.52999877929688,50407100.0,94.22864532470705,57.3126001243054,0.49000187534510076,94.43485260009766
2016-03-02,0.42576,0.3215100000000001,0.30221538461538466,100.75,33169600.0,94.43485260009766,56.08082770371137,0.7268989457276831,95.13784790039062
2016-03-03,0.42352,-0.010908333333333327,0.22975555555555557,101.5,36955700.0,95.13784790039062,53.88560522737982,0.9597464177859365,96.55318450927734
2016-03-04,0.19287142857142855,0.1537142857142857,0.38032727272727274,103.01000213623048,46055100.0,96.55318450927734,64.07097004477882,1.2431474726098202,96.19700876871745
2016-03-05,0.0007500000000000007,0.5769500000000001,-0.3899,102.630002339681,42646366.666666664,96.19700876871745,62.70056084854917,1.4227865115547473,95.84083302815755
2016-03-06,0.43095,-0.1871,0.5527,102.25000254313153,39237633.333333336,95.84083302815755,65.6803324692089,1.519076032780987,95.48465728759766
2016-03-07,0.22807499999999992,0.18196470588235292,0.31018888888888885,101.87000274658205,35828900.0,95.48465728759766,68.49356218680369,1.54895808012364,94.69730377197266
2016-03-08,0.06408888888888889,0.12213999999999998,0.15391666666666667,101.02999877929688,31561900.0,94.69730377197266,68.97533535849284,1.492281754075691,94.78165435791016
2016-03-09,0.26153333333333334,0.48841999999999997,0.12868333333333334,101.12000274658205,27201700.0,94.78165435791016,77.4389122878262,1.4375487887767946,94.82852935791016
2016-03-10,0.2260375,0.20923333333333333,0.10202857142857144,101.16999816894531,33513600.0,94.82852935791016,74.30294289166527,1.3819928366724525,95.8501968383789
2016-03-11,0.12365000000000004,0.45455999999999996,0.28845,102.26000213623048,27408200.0,95.8501968383789,75.38469384723219,1.4038036727742877,95.93143463134766
2016-03-12,0.18839999999999998,0.34956666666666664,-0.1884428571428571,102.34666697184245,26630833.333333332,95.93143463134766,75.23111263744131,1.411332039831791,96.0126724243164
2016-03-13,-0.5458,0.1416,0.2713680310397856,102.43333180745444,25853466.666666668,96.0126724243164,70.7697907242646,1.4075883864762488,96.09391021728516
2016-03-14,0.2879,0.3240125,0.2738833333333333,102.5199966430664,25076100.0,96.09391021728516,65.53856494094617,1.3950594139686388,98.0247802734375
2016-03-15,0.2508375,0.40969999999999995,0.12755714285714287,104.58000183105469,40067700.0,98.0247802734375,64.44670914079575,1.522804451532096,99.3276596069336
2016-03-16,0.35217,0.29905000000000004,0.23161818181818178,105.97000122070312,38303500.0,99.3276596069336,57.67596591166117,1.7091044094674999,99.16829681396484
2016-03-17,-0.03659999999999999,0.05717500000000001,0.3470125,105.8000030517578,34420700.0,99.16829681396484,62.608575020101235,1.8229000587406006,99.28077697753906
2016-03-18,0.2424222222222222,0.0779,0.39279000000000003,105.91999816894531,44205200.0,99.28077697753906,60.4414398763561,1.9002160902180947,99.27765401204427
2016-03-19,0.2695,0.1612,0.33285,105.91666666666667,41304366.666666664,99.27765401204427,61.03733013903066,1.9388764646057979,99.27453104654948
2016-03-20,0.32635,0.47607499999999997,0.21750000000000003,105.91333516438802,38403533.333333336,99.27453104654948,65.50148725010985,1.9468121169971937,99.27140808105469
2016-03-21,0.3032117647058824,0.26311304347826087,0.36288,105.91000366210938,35502700.0,99.27140808105469,70.67017259058683,1.9305866388386477,100.03065490722656
2016-03-22,0.2770230769230769,0.28665833333333335,0.2091538461538462,106.72000122070312,32444400.0,100.03065490722656,74.20953466810592,1.9563040973051073,99.47762298583984
2016-03-23,0.015188888888888884,0.3306125000000001,0.45485555555555557,106.12999725341795,25703500.0,99.47762298583984,79.21669641631196,1.9101217599028644,99.04645538330078
2016-03-24,0.3581,0.26702000000000004,0.22071666666666664,105.66999816894531,26133000.0,99.04645538330078,75.80291602640297,1.8178332540182112,98.93397903442383
2016-03-25,0.38099999999999995,0.23125,0.13393750000000001,105.54999923706055,24452600.0,98.93397903442383,78.78579791480239,1.7158500128489464,98.82150268554688
2016-03-26,0.1094,0.19605,0.19893333333333332,105.43000030517578,22772200.0,98.82150268554688,78.29552575510715,1.607433008593901,98.70902633666991
2016-03-27,0.444,0.41614999999999996,-0.03465000000000001,105.310001373291,21091800.0,98.70902633666991,81.11624638216327,1.4952104166980007,98.59654998779295
2016-03-28,0.053250000000000006,0.13986999999999994,0.13119999999999998,105.19000244140624,19411400.0,98.59654998779295,83.93349999885274,1.3812846931012785,100.9304656982422
2016-03-29,0.19563333333333333,0.22137333333333337,-0.04612500000000001,107.68000030517578,31190100.0,100.9304656982422,88.93192528455559,1.4622341681373001,102.69261932373048
2016-03-30,0.33130000000000004,0.3133,0.3666076923076923,109.55999755859376,45601100.0,102.69261932373048,88.66787816217314,1.649397640175252,102.15835571289062
2016-03-31,0.3158909090909091,0.4384142857142857,0.15712142857142858,108.98999786376952,25888400.0,102.15835571289062,86.47279935916814,1.7346598504260697,103.09566497802734
2016-04-01,0.17939230769230768,0.3627307692307692,0.1972842105263158,109.98999786376952,25874000.0,103.09566497802734,85.65604294787434,1.856385993324622,103.44872283935547
2016-04-02,0.40842500000000004,0.676,0.39402499999999996,110.36666615804036,29701400.0,103.44872283935547,86.13972239450766,1.9587342979127982,103.8017807006836
2016-04-03,0.5168,0.5369999999999999,0.10663333333333332,110.7433344523112,33528800.0,103.8017807006836,83.15567189821759,2.044736399112608,104.15483856201172
2016-04-04,0.21932000000000001,0.18045999999999998,0.043266666666666675,111.12000274658205,37356200.0,104.15483856201172,79.88708861416302,2.1169536246488008,102.92696380615234
2016-04-05,0.4017076923076923,0.07056363636363636,0.3788222222222222,109.80999755859376,26578700.0,102.92696380615234,71.01404954217551,2.0515266332520383,104.0048599243164
2016-04-06,0.051625000000000004,0.23625384615384615,0.03468888888888889,110.95999908447266,26404100.0,104.0048599243164,71.94072790380847,2.06281325298923,101.73655700683594
2016-04-07,0.35679999999999995,0.38027500000000003,0.39569,108.54000091552734,31801900.0,101.73655700683594,62.52558192060698,1.867310780492076,101.84904479980469
2016-04-08,0.4686142857142857,0.08754285714285717,0.4371666666666667,108.66000366210938,23581700.0,101.84904479980469,58.71757620556638,1.7018268257232023,101.96151987711589
2016-04-09,0.716,0.1377,0.28700000000000003,108.78000132242839,25523633.333333332,101.96151987711589,53.02427967265457,1.5617469389397343,102.07399495442708
2016-04-10,0.21842499999999998,0.58995,0.38505,108.89999898274739,27465566.666666668,102.07399495442708,46.869585773414805,1.443167286692855,102.18647003173828
2016-04-11,0.37905333333333324,0.3852749999999999,0.1938272727272727,109.0199966430664,29407500.0,102.18647003173828,40.078930714628335,1.3427842628723,103.51747131347656
2016-04-12,0.5036285714285714,0.1725125,0.33408333333333334,110.44000244140624,27232300.0,103.51747131347656,35.70102103070698,1.354965504137283,105.01717376708984
2016-04-13,-0.010585714285714294,0.2764857142857143,0.17231428571428578,112.04000091552734,33257300.0,105.01717376708984,33.48808939633483,1.4686545937980355,105.07341003417969
2016-04-14,0.30154444444444445,0.32027272727272726,0.17845714285714287,112.0999984741211,25473900.0,105.07341003417969,28.45263751314137,1.5454734915347643,102.96444702148438
2016-04-15,0.3781857142857143,0.19985,0.33822222222222226,109.8499984741211,46939000.0,102.96444702148438,22.236673272399003,1.4198657992556036,102.22396341959636
2016-04-16,0.55975,0.5621499999999999,0.04346000000000002,109.06000010172527,51566500.0,102.22396341959636,23.878161398412374,1.2462224023423403,101.48347981770833
2016-04-17,0.09514999999999998,0.3603,0.19439999999999996,108.27000172932942,56194000.0,101.48347981770833,26.542494491420626,1.0369219428005891,100.74299621582031
2016-04-18,0.17598571428571427,0.20156666666666667,0.18008000000000005,107.4800033569336,60821500.0,100.74299621582031,28.88233169485646,0.8020691828237574,100.208740234375
2016-04-19,0.12432222222222222,0.23641538461538458,0.23205,106.91000366210938,32384900.0,100.208740234375,31.60163257612581,0.566319355744767,100.41494750976562
2016-04-20,0.42055,0.48125384615384614,0.4096000000000001,107.12999725341795,30611000.0,100.41494750976562,30.162082887737157,0.39160743465272674,99.3276596069336
2016-04-21,0.2390222222222222,0.2873785714285714,0.22975714285714283,105.97000122070312,31552500.0,99.3276596069336,27.385668818247836,0.16354543665649146,99.05583190917969
2016-04-22,0.14191428571428572,-0.11909999999999998,0.031625,105.68000030517578,33683100.0,99.05583190917969,33.24957113125204,-0.038679005618107,98.86837005615234
2016-04-23,0.32130000000000003,0.15410000000000001,0.01836666666666667,105.48000081380208,31799266.666666668,98.86837005615234,37.94707370942599,-0.21162729963609195,98.680908203125
2016-04-24,0.32865,0.2186,0.2713680310397856,105.28000132242839,29915433.333333332,98.680908203125,42.99592590774021,-0.3596677453458881,98.49344635009766
2016-04-25,0.06102857142857142,0.05136666666666667,0.46704,105.08000183105469,28031600.0,98.49344635009766,48.579546713659624,-0.4865066338882542,97.80919647216795
2016-04-26,0.20202222222222224,0.156,-0.01723333333333334,104.3499984741211,56016200.0,97.80919647216795,53.24141476329656,-0.634913470745488,91.68851470947266
2016-04-27,0.009923999999999981,0.13142105263157894,0.07233846153846155,97.81999969482422,114602100.0,91.68851470947266,34.15063477600326,-1.2321453292604758,88.88593292236328
2016-04-28,0.010800000000000006,0.3183833333333333,0.22239333333333342,94.83000183105469,82242700.0,88.88593292236328,9.424993355734486,-1.9095596805248363,87.8642349243164
2016-04-29,0.1767909090909091,0.32077500000000003,0.15501,93.73999786376952,68531500.0,87.8642349243164,14.21959135848445,-2.500028536940775,87.83299509684245
2016-04-30,-0.3584,0.39025,0.010366666666666658,93.70666503906249,61741033.333333336,87.83299509684245,15.84072091874775,-2.936646907938268,87.80175526936848
2016-05-01,0.2674584650307228,-0.6953,0.41086666666666666,93.67333221435547,54950566.666666664,87.80175526936848,16.4821556420561,-3.247751618925733,87.77051544189453
2016-05-02,0.16813636363636367,0.25786000000000003,0.3263,93.63999938964844,48160100.0,87.77051544189453,17.177729553083594,-3.456974217700278,89.21397399902344
2016-05-03,0.28093333333333337,0.32263125,0.3782444444444444,95.18000030517578,56831300.0,89.21397399902344,44.86254315002827,-3.4663605871838428,88.2860336303711
2016-05-04,0.11852,0.34173333333333333,0.11380909090909092,94.19000244140624,41025500.0,88.2860336303711,44.135581340466814,-3.50822937345923,87.92769622802734
2016-05-05,0.26498,0.18153999999999998,0.21165714285714282,93.23999786376952,35890500.0,87.92769622802734,59.19430288261697,-3.5296354970456036,87.43732452392578
2016-05-06,0.35524000000000006,0.243975,0.3419666666666667,92.72000122070312,43699900.0,87.43732452392578,60.24772287609648,-3.545297825685523,87.45932261149089
2016-05-07,-0.11220000000000001,-0.05780000000000002,0.23954999999999999,92.7433344523112,40112066.666666664,87.45932261149089,42.171537211653586,-3.5154114856396603,87.48132069905598
2016-05-08,0.13235,0.3659333333333333,0.3853333333333333,92.76666768391927,36524233.333333336,87.48132069905598,31.607080494864505,-3.4501795042929757,87.5033187866211
2016-05-09,0.6327,0.25315714285714286,0.3007583333333333,92.79000091552734,32936400.0,87.5033187866211,24.652488490856513,-3.3579984977196062,88.09742736816406
2016-05-10,0.18979333333333331,0.43741818181818176,-0.08555000000000001,93.41999816894531,33686800.0,88.09742736816406,25.18224425182244,-3.2001179049458415,87.23927307128906
2016-05-11,0.42159,0.12218888888888887,0.11984999999999998,92.51000213623048,28719100.0,87.23927307128906,24.922816175722872,-3.108407158934952,85.19290924072266
2016-05-12,0.18585714285714286,0.33100909090909086,0.27592,90.33999633789062,76314700.0,85.19290924072266,32.85200405589123,-3.1643662145956597,85.36265563964844
2016-05-13,0.30806923076923076,0.34633571428571436,0.10310909090909087,90.5199966430664,44392800.0,85.36265563964844,37.03844427935052,-3.158606878261054,86.4188461303711
2016-05-14,0.09,0.040159999999999994,0.45103333333333334,91.63999684651692,50015133.333333336,86.4188461303711,44.34881691418293,-3.033847366996781,87.47503662109375
2016-05-15,0.28552500000000003,0.3454,0.2713680310397856,92.75999704996744,55637466.666666664,87.47503662109375,44.71998380373923,-2.8172757004818862,88.5312271118164
2016-05-16,0.23850500000000002,0.44767,0.3565714285714286,93.87999725341795,61259800.0,88.5312271118164,43.49852876156792,-2.531239331134003,88.16344451904297
2016-05-17,0.3269090909090909,0.11852222222222222,0.15433333333333335,93.48999786376952,46916900.0,88.16344451904297,41.81138631911285,-2.307628624169922,89.17247772216797
2016-05-18,0.11061000000000001,0.20465714285714284,0.13956875,94.55999755859376,42062400.0,89.17247772216797,39.80209836137152,-2.0256466860253113,88.8329849243164
2016-05-19,0.18602307692307687,0.31690833333333335,0.3219647058823529,94.1999969482422,30442100.0,88.8329849243164,42.80530813290876,-1.8087177354592114,89.79486846923828
2016-05-20,0.27808571428571427,0.3132285714285713,0.23934615384615388,95.22000122070312,32026000.0,89.79486846923828,42.11568594837577,-1.5414172503058694,90.17522430419922
2016-05-21,0.4209,0.1745,0.38935000000000003,95.62333424886067,34023533.333333336,90.17522430419922,38.997938622083026,-1.2840866426828654,90.55558013916016
2016-05-22,0.15878333333333333,0.6981999999999999,0.11463333333333332,96.02666727701823,36021066.666666664,90.55558013916016,40.311636127878344,-1.0374996955556384,90.9359359741211
2016-05-23,-0.04547142857142857,0.22863999999999995,0.28006000000000003,96.43000030517578,38018600.0,90.9359359741211,41.569944718649715,-0.8021402161562605,92.32218933105469
2016-05-24,0.29835555555555554,0.3868571428571429,0.45009999999999994,97.9000015258789,35140200.0,92.32218933105469,45.91090714554512,-0.4980181086776412,93.94420623779295
2016-05-25,0.2649181818181818,0.3048090909090909,0.2638111111111111,99.62000274658205,38168800.0,93.94420623779295,48.77814533676431,-0.12468074965929077,94.68917846679688
2016-05-26,0.45897142857142853,0.34542307692307683,0.3567,100.41000366210938,56331200.0,94.68917846679688,48.08886702702781,0.2286679775633047,94.63259887695312
2016-05-27,0.24108333333333332,0.20891249999999997,0.3497916666666667,100.3499984741211,36341200.0,94.63259887695312,76.95581798272491,0.4983887803406759,94.51708030700684
2016-05-28,0.1303,0.27148069997501195,0.244925,100.22749900817871,37832700.0,94.51708030700684,80.57932376614059,0.6948137645608057,94.40156173706055
2016-05-29,-0.0051,0.27148069997501195,0.2713680310397856,100.10499954223633,39324200.0,94.40156173706055,81.85727065678482,0.8315747878897781,94.28604316711424
2016-05-30,0.11823333333333334,0.2024,0.30274,99.98250007629395,40815700.0,94.28604316711424,82.62636638215679,0.9200320112987299,94.17052459716795
2016-05-31,0.34244285714285716,-0.0559625,0.26613749999999997,99.86000061035156,42307200.0,94.17052459716795,83.05089438743144,0.9696363160181818,92.85027313232422
2016-06-01,0.4600222222222222,0.38750000000000007,0.16241,98.45999908447266,29173300.0,92.85027313232422,73.38701719159617,0.8921318229618294,92.15245819091795
2016-06-02,0.1788,0.18148333333333333,0.31452,97.72000122070312,40191600.0,92.15245819091795,69.94240398851828,0.7655764926319364,92.34104919433594
2016-06-03,0.21021666666666664,0.3044636363636364,0.14188,97.91999816894531,28504900.0,92.34104919433594,67.58560565864869,0.6727431171007368,92.56422932942708
2016-06-04,0.6008,0.45699999999999996,0.30365,98.15666453043619,26767433.333333332,92.56422932942708,64.66737664005703,0.6101472414311644,92.78740946451823
2016-06-05,-0.14866666666666667,0.3055,0.2713680310397856,98.39333089192708,25029966.666666668,92.78740946451823,63.977339373470535,0.5719550662752511,93.01058959960938
2016-06-06,0.4971999999999999,0.269675,0.09833333333333334,98.62999725341795,23292500.0,93.01058959960938,63.25981273712416,0.5533178458356076,93.38780975341795
2016-06-07,0.2689166666666667,0.25068888888888885,0.36923750000000005,99.02999877929688,22409500.0,93.38780975341795,63.24520702572973,0.5625018792528778,93.3029327392578
2016-06-08,-0.10402000000000003,0.2681857142857143,0.1711230769230769,98.94000244140624,20848100.0,93.3029327392578,61.09557481301706,0.5565162828340675,93.97248077392578
2016-06-09,0.3682272727272728,0.2920266666666667,0.425375,99.6500015258789,26601400.0,93.97248077392578,53.60023055920264,0.5988956218759256,93.19921112060548
2016-06-10,0.2888375,0.4521333333333333,0.307675,98.83000183105469,31712900.0,93.19921112060548,45.701383969674026,0.5635887287010917,92.73083496093751
2016-06-11,-0.010999999999999996,0.042049999999999976,0.57162,98.33333333333333,33815433.333333336,92.73083496093751,42.87730883475095,0.4921407818617638,92.26245880126953
2016-06-12,0.54585,0.16872000000000004,-0.20666666666666664,97.83666483561198,35917966.666666664,92.26245880126953,40.721136242984,0.39319140691584664,91.79408264160156
2016-06-13,0.37062105263157885,0.17101764705882352,0.37691666666666673,97.33999633789062,38020500.0,91.79408264160156,38.77143581806804,0.27382294827322085,91.90725708007812
2016-06-14,0.4371666666666667,0.2891769230769231,0.10065333333333333,97.45999908447266,31931900.0,91.90725708007812,34.40684821972229,0.1862082949873809,91.60548400878906
2016-06-15,0.29268333333333335,0.3011875,0.16385,97.13999938964844,29445200.0,91.60548400878906,33.47667268352352,0.09136931394165515,91.99214935302734
2016-06-16,0.2819416666666667,0.2852272727272727,0.19134666666666666,97.5500030517578,31326800.0,91.99214935302734,39.20519827041799,0.046869036659046515,89.89860534667969
2016-06-17,0.28108461538461543,0.28013750000000004,0.30219999999999997,95.33000183105469,61008200.0,89.89860534667969,31.11382682253597,-0.15553589280173696,89.82630920410156
2016-06-18,0.036639999999999985,0.16785,0.27729999999999994,95.25333404541016,52142766.666666664,89.82630920410156,34.86880832193822,-0.31810995857239277,89.75401306152344
2016-06-19,0.10133333333333333,0.04265000000000002,0.5013,95.17666625976562,43277333.33333333,89.75401306152344,38.36252620799078,-0.44762481300119816,89.68171691894531
2016-06-20,0.21719,0.15565833333333337,0.021700000000000007,95.0999984741211,34411900.0,89.68171691894531,42.06241585283476,-0.5497626247066165,90.445556640625
2016-06-21,0.23824285714285715,0.355825,0.32170000000000004,95.91000366210938,35546400.0,90.445556640625,48.659566211861566,-0.5625870560796358,90.10609436035156
2016-06-22,0.15075714285714284,0.08978461538461538,-0.02580000000000001,95.5500030517578,29219100.0,90.10609436035156,50.48157692082017,-0.5933030005759861,90.62474060058594
2016-06-23,0.32577500000000004,0.37278,0.23159090909090913,96.0999984741211,32240200.0,90.62474060058594,48.87222161392766,-0.5692334883989787,88.07858276367188
2016-06-24,0.25933,0.35939999999999994,0.29200000000000004,93.4000015258789,75311400.0,88.07858276367188,38.96918472710122,-0.7470006106562437,87.65106964111328
2016-06-25,0.4374,0.2615,0.39935,92.94666798909505,65370800.0,87.65106964111328,40.07072176146675,-0.9118675765340498,87.22355651855469
2016-06-26,0.4675,0.2681,0.2713680310397856,92.4933344523112,55430200.0,87.22355651855469,40.20503489348116,-1.0647487601566468,86.7960433959961
2016-06-27,0.44728571428571423,0.2339125,0.2558666666666667,92.04000091552734,45489600.0,86.7960433959961,40.34025146263735,-1.2064971413777101,88.25775146484375
